timestamp,alert_level,priority_score,reasons,news_count,news_sentiment,news_bullish_ratio,btc_price,btc_change
2025-08-21 09:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.0,112500.0,-0.9582400323272288
2025-08-21 10:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.11111111110987654,113329.74,0.7375466666666775
2025-08-21 11:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0425,0.1249999999984375,113148.66,-0.1597815366028432
2025-08-21 13:00:00,HIGH,7,뉴스 급증 (13건); ⚠️ 뉴스+고래 동시 급증,13.0,0.0,0.0769230769224852,113486.98,0.3463362621025201
2025-08-21 16:00:00,HIGH,7,뉴스 급증 (13건); ⚠️ 뉴스+고래 동시 급증,13.0,0.0,0.1538461538449704,112379.58,-0.3657171673755788
2025-08-22 06:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.0,112998.3,-0.2151940282928643
2025-08-22 10:00:00,CRITICAL,11,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증; 뉴스+가격급변 (BTC -3.8%),10.0,0.0,0.0,112534.54,-3.7639823291358065
2025-08-22 11:00:00,HIGH,9,규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.0,112320.0,-0.1906436903727493
2025-08-22 14:00:00,CRITICAL,11,뉴스 급증 (13건); ⚠️ 뉴스+고래 동시 급증; 뉴스+가격급변 (BTC 3.0%),13.0,0.0,0.0769230769224852,115808.23,2.9524449512481787
2025-08-22 15:00:00,MEDIUM,4,규제 관련 뉴스 (3건),5.0,0.0,0.0,116370.75,0.4857340449810898
2025-08-23 00:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.11111111110987654,116870.22,-0.0562444462136935
2025-08-23 09:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.0,115438.05,-0.2661601097298072
2025-08-24 08:00:00,MEDIUM,4,규제 관련 뉴스 (3건),7.0,0.0,0.0,114838.02,-0.0436685441732476
