timestamp,priority_score,alert_level,reasons,telegram_msgs,whale_txs,twitter_engagement,telegram_sentiment,twitter_sentiment
2025-08-04 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.60),6.0,20.0,1617.0,0.30215,0.06666666666666667
2025-08-04 04:00:00,3,MEDIUM,고래 거래 급증 (z=2.08),0.0,15.0,22.0,0.0,0.0
2025-08-02 03:00:00,3,MEDIUM,고래 거래 급증 (z=2.09),0.0,19.0,3169.0,0.0,0.0
2025-07-31 04:00:00,3,MEDIUM,고래 거래 급증 (z=2.90),1.0,22.0,1458.0,0.2263,1.0
2025-07-30 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.68),1.0,16.0,3802.0,0.1779,0.4
2025-07-29 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.41),11.0,24.0,0.0,0.12384499999999996,0.0
2025-07-28 13:00:00,3,MEDIUM,고래 거래 급증 (z=4.26),4.0,81.0,315.0,0.634575,0.0
2025-07-28 01:00:00,3,MEDIUM,고래 거래 급증 (z=2.40),0.0,28.0,0.0,0.0,0.0
2025-07-27 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.01),0.0,22.0,0.0,0.0,0.0
2025-07-27 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.80),2.0,23.0,0.0,-0.1591,0.0
2025-07-27 15:00:00,3,MEDIUM,고래 거래 급증 (z=3.21),0.0,21.0,2.0,0.0,0.2
2025-07-27 00:00:00,3,MEDIUM,고래 거래 급증 (z=2.03),1.0,14.0,0.0,0.2732,0.0
2025-07-26 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.11),2.0,13.0,0.0,-0.0386,0.0
2025-07-25 11:00:00,3,MEDIUM,고래 거래 급증 (z=2.55),2.0,32.0,14.0,0.11315,0.0
2025-07-25 10:00:00,3,MEDIUM,고래 거래 급증 (z=3.17),3.0,32.0,0.0,0.15216666666666667,0.0
2025-07-25 09:00:00,3,MEDIUM,고래 거래 급증 (z=3.11),2.0,25.0,0.0,-0.49315,0.0
2025-07-25 08:00:00,3,MEDIUM,고래 거래 급증 (z=2.76),0.0,19.0,32.0,0.0,0.0
2025-07-24 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.28),2.0,14.0,90.0,0.01755000000000001,0.1
2025-07-22 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.00),5.0,17.0,4.0,0.3662166666666667,0.2
2025-07-22 15:00:00,3,MEDIUM,고래 거래 급증 (z=2.39),4.0,18.0,150.0,-0.01206666666666665,0.0
2025-07-21 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.94),1.0,16.0,0.0,0.2263,0.0
2025-07-21 03:00:00,3,MEDIUM,고래 거래 급증 (z=2.09),1.0,13.0,0.0,0.4404,0.0
2025-07-20 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,13.0,0.0,0.0,0.0
2025-07-19 18:00:00,3,MEDIUM,고래 거래 급증 (z=2.29),0.0,14.0,26.0,0.0,0.1
2025-07-17 23:00:00,3,MEDIUM,고래 거래 급증 (z=4.04),1.0,34.0,1413.0,0.0,0.0
2025-07-17 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.13),4.0,14.0,122.0,0.0213333333333333,-0.1
2025-07-14 17:00:00,3,MEDIUM,고래 거래 급증 (z=3.09),3.0,16.0,38.0,0.2715666666666667,0.6
2025-07-13 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.02),2.0,10.0,0.0,0.20095,0.0
2025-07-10 18:00:00,3,MEDIUM,고래 거래 급증 (z=2.36),3.0,16.0,136.0,0.317425,1.0
2025-07-06 00:00:00,3,MEDIUM,고래 거래 급증 (z=3.31),0.0,18.0,0.0,0.0,0.0
2025-07-04 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.40),1.0,13.0,0.0,0.2263,0.0
2025-07-03 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.82),4.0,14.0,1921.0,0.4979166666666666,0.0
2025-07-02 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.34),3.0,13.0,34.0,0.2844,0.6
2025-07-02 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.86),3.0,13.0,313.0,-0.12046666666666665,0.6
2025-06-30 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.21),1.0,11.0,0.0,0.0258,0.0
2025-06-28 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.41),2.0,14.0,0.0,0.0,0.0
2025-06-27 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.82),2.0,14.0,22.0,0.20355,0.0
2025-06-27 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.78),2.0,12.0,16.0,0.1562,0.0
2025-06-22 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.16),0.0,34.0,0.0,0.0,0.0
2025-06-22 08:00:00,3,MEDIUM,고래 거래 급증 (z=2.73),2.0,36.0,0.0,-0.1591,0.0
2025-06-21 13:00:00,3,MEDIUM,고래 거래 급증 (z=3.89),2.0,43.0,0.0,0.0,0.0
2025-06-20 08:00:00,3,MEDIUM,고래 거래 급증 (z=4.67),0.0,151.0,0.0,0.0,0.0
2025-06-18 20:00:00,3,MEDIUM,고래 거래 급증 (z=2.82),2.0,36.0,6.0,0.08895,0.0
2025-06-17 11:00:00,3,MEDIUM,고래 거래 급증 (z=2.21),1.0,12.0,0.0,0.0,0.0
2025-06-17 00:00:00,3,MEDIUM,고래 거래 급증 (z=2.09),1.0,11.0,0.0,0.0,0.0
2025-06-15 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.62),1.0,12.0,0.0,0.25,0.0
2025-06-15 01:00:00,3,MEDIUM,고래 거래 급증 (z=2.09),0.0,10.0,0.0,0.0,0.0
2025-06-13 11:00:00,3,MEDIUM,고래 거래 급증 (z=3.08),4.0,37.0,0.0,0.021366666666666645,0.0
2025-06-13 10:00:00,3,MEDIUM,고래 거래 급증 (z=4.26),2.0,37.0,0.0,0.2553,0.0
2025-06-12 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.99),2.0,14.0,383.0,0.67215,0.1
2025-06-11 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),7.0,14.0,0.0,-0.17266666666666663,0.0
2025-06-11 02:00:00,3,MEDIUM,고래 거래 급증 (z=2.48),2.0,14.0,0.0,0.29295,0.0
2025-06-09 13:00:00,3,MEDIUM,고래 거래 급증 (z=3.72),5.0,15.0,38.0,0.0,0.0
2025-06-06 21:00:00,3,MEDIUM,고래 거래 급증 (z=2.54),1.0,83.0,3.0,0.368,0.0
2025-06-06 07:00:00,3,MEDIUM,고래 거래 급증 (z=2.98),2.0,77.0,0.0,-0.1591,0.0
2025-06-06 00:00:00,3,MEDIUM,고래 거래 급증 (z=3.89),0.0,87.0,3.0,0.0,-0.2
2025-06-05 03:00:00,3,MEDIUM,고래 거래 급증 (z=4.48),1.0,58.0,0.0,-0.0516,0.0
2025-06-04 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.13),4.0,14.0,0.0,0.1381,0.0
2025-06-03 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.44),3.0,16.0,484.0,-0.2083,0.0
2025-06-02 19:00:00,3,MEDIUM,고래 거래 급증 (z=3.66),2.0,95.0,0.0,0.24695,0.0
2025-06-01 20:00:00,3,MEDIUM,고래 거래 급증 (z=4.62),0.0,74.0,0.0,0.0,0.0
2025-05-30 11:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),4.0,215.0,28.0,-0.3548,0.0
2025-05-26 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.12),2.0,23.0,0.0,0.0,0.0
2025-05-26 03:00:00,3,MEDIUM,고래 거래 급증 (z=4.48),0.0,34.0,0.0,0.0,0.0
2025-05-25 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.55),1.0,10.0,0.0,0.0,0.0
2025-05-23 21:00:00,3,MEDIUM,고래 거래 급증 (z=2.00),1.0,156.0,0.0,-0.4767,0.0
2025-05-23 04:00:00,3,MEDIUM,고래 거래 급증 (z=4.66),2.0,291.0,9.0,0.2553,0.0
2025-05-22 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.85),4.0,28.0,0.0,0.36775,0.0
2025-05-22 05:00:00,3,MEDIUM,고래 거래 급증 (z=3.89),5.0,29.0,0.0,0.3012,0.0
2025-05-21 23:00:00,3,MEDIUM,고래 거래 급증 (z=2.13),3.0,13.0,0.0,-0.18876666666666667,0.0
2025-05-17 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.99),1.0,11.0,0.0,-0.1779,0.0
2025-05-16 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.09),4.0,11.0,0.0,-0.15246666666666664,0.0
2025-05-14 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.96),3.0,87.0,0.0,0.24853333333333336,0.0
2025-05-14 11:00:00,3,MEDIUM,고래 거래 급증 (z=4.65),0.0,100.0,0.0,0.0,0.0
2025-05-14 07:00:00,3,MEDIUM,고래 거래 급증 (z=2.32),2.0,14.0,0.0,0.148,0.0
2025-05-13 05:00:00,3,MEDIUM,고래 거래 급증 (z=2.72),2.0,17.0,0.0,-0.1366,0.0
2025-05-13 01:00:00,3,MEDIUM,고래 거래 급증 (z=2.65),1.0,14.0,0.0,0.2023,0.0
2025-05-12 11:00:00,3,MEDIUM,고래 거래 급증 (z=2.46),2.0,11.0,0.0,0.08895,0.0
2025-05-12 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.54),6.0,10.0,210.0,0.49662500000000004,0.2
2025-05-11 09:00:00,3,MEDIUM,고래 거래 급증 (z=3.49),0.0,203.0,0.0,0.0,0.0
2025-05-10 10:00:00,3,MEDIUM,고래 거래 급증 (z=3.57),1.0,161.0,0.0,0.0,0.0
2025-05-10 04:00:00,3,MEDIUM,고래 거래 급증 (z=2.49),0.0,79.0,0.0,0.0,0.0
2025-05-09 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.60),1.0,60.0,0.0,0.0,0.0
2025-05-09 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.30),3.0,45.0,43.0,-0.2048,0.2
2025-05-09 16:00:00,3,MEDIUM,고래 거래 급증 (z=4.60),2.0,70.0,53.0,-0.3454,0.2
2025-05-09 06:00:00,3,MEDIUM,고래 거래 급증 (z=2.07),3.0,10.0,0.0,0.351,0.0
2025-05-07 03:00:00,3,MEDIUM,고래 거래 급증 (z=2.53),0.0,116.0,0.0,0.0,0.0
2025-05-06 22:00:00,3,MEDIUM,고래 거래 급증 (z=3.38),2.0,115.0,13.0,0.0258,0.0
2025-05-06 12:00:00,3,MEDIUM,고래 거래 급증 (z=2.01),2.0,53.0,0.0,0.10115,0.0
2025-05-06 11:00:00,3,MEDIUM,고래 거래 급증 (z=4.21),1.0,87.0,0.0,-0.34,0.0
2025-05-06 00:00:00,3,MEDIUM,고래 거래 급증 (z=4.50),2.0,40.0,0.0,0.0,0.0
2025-05-04 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.03),0.0,68.0,0.0,0.0,0.0
2025-05-04 08:00:00,3,MEDIUM,고래 거래 급증 (z=2.52),0.0,72.0,0.0,0.0,0.0
2025-05-03 12:00:00,3,MEDIUM,고래 거래 급증 (z=4.65),1.0,103.0,0.0,-0.0258,0.0
2025-05-02 18:00:00,3,MEDIUM,고래 거래 급증 (z=2.34),1.0,14.0,0.0,0.0,0.0
2025-05-02 11:00:00,3,MEDIUM,고래 거래 급증 (z=2.58),0.0,13.0,0.0,0.0,0.0
2025-04-30 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.18),2.0,11.0,0.0,0.10445,0.0
2025-04-29 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.48),2.0,11.0,0.0,0.1591,0.0
2025-04-25 15:00:00,3,MEDIUM,고래 거래 급증 (z=2.90),3.0,14.0,0.0,0.085,0.0
2025-04-23 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.40),2.0,11.0,3.0,-0.17,0.2
2025-04-22 08:00:00,3,MEDIUM,고래 거래 급증 (z=4.66),1.0,107.0,0.0,-0.4019,0.0
2025-04-21 04:00:00,3,MEDIUM,고래 거래 급증 (z=3.70),1.0,28.0,0.0,0.9246,0.0
2025-04-20 17:00:00,3,MEDIUM,고래 거래 급증 (z=3.81),5.0,18.0,0.0,0.23386666666666667,0.0
2025-04-17 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.92),2.0,12.0,142.0,0.31845,0.0
2025-04-17 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.18),2.0,9.0,0.0,-0.23835,0.0
2025-04-16 14:00:00,3,MEDIUM,고래 거래 급증 (z=4.62),4.0,61.0,0.0,0.10603333333333333,0.0
2025-04-15 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.54),0.0,10.0,0.0,0.0,0.0
2025-04-14 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.39),5.0,9.0,0.0,-0.09796666666666669,0.0
2025-04-11 12:00:00,3,MEDIUM,고래 거래 급증 (z=3.00),3.0,51.0,0.0,0.085,0.0
2025-04-11 01:00:00,3,MEDIUM,고래 거래 급증 (z=3.43),2.0,39.0,0.0,-0.1982,0.0
2025-04-11 00:00:00,3,MEDIUM,고래 거래 급증 (z=4.42),1.0,34.0,0.0,-0.7717,0.0
2025-04-09 14:00:00,3,MEDIUM,고래 거래 급증 (z=3.75),2.0,127.0,4.0,0.5771,0.0
2025-04-09 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.18),2.0,47.0,0.0,-0.2553,0.0
2025-04-09 02:00:00,3,MEDIUM,고래 거래 급증 (z=4.60),2.0,75.0,143.0,0.0,0.0
2025-04-07 16:00:00,3,MEDIUM,고래 거래 급증 (z=3.64),3.0,88.0,0.0,-0.12535,0.0
2025-04-07 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),3.0,38.0,0.0,-0.1337333333333333,0.0
2025-04-07 08:00:00,3,MEDIUM,고래 거래 급증 (z=2.50),3.0,37.0,0.0,0.19200000000000003,0.0
2025-04-07 04:00:00,3,MEDIUM,고래 거래 급증 (z=4.45),2.0,44.0,0.0,-0.33525,0.0
2025-04-06 11:00:00,3,MEDIUM,고래 거래 급증 (z=3.59),0.0,13.0,0.0,0.0,0.0
2025-04-03 05:00:00,3,MEDIUM,고래 거래 급증 (z=3.14),0.0,25.0,0.0,0.0,0.0
2025-04-02 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.42),2.0,17.0,0.0,-0.17,0.0
2025-04-01 18:00:00,3,MEDIUM,고래 거래 급증 (z=3.79),1.0,23.0,0.0,0.765,0.0
2025-03-31 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.12),2.0,21.0,0.0,-0.31245,0.0
2025-03-30 02:00:00,3,MEDIUM,고래 거래 급증 (z=3.54),0.0,25.0,0.0,0.0,0.0
2025-03-28 18:00:00,3,MEDIUM,고래 거래 급증 (z=2.38),3.0,27.0,94.0,-0.060825000000000046,0.2
2025-03-28 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.36),1.0,23.0,0.0,0.0,0.0
2025-03-28 15:00:00,3,MEDIUM,고래 거래 급증 (z=2.33),3.0,20.0,0.0,0.32406666666666667,0.0
2025-03-28 14:00:00,3,MEDIUM,고래 거래 급증 (z=4.00),2.0,26.0,0.0,-0.17,0.0
2025-03-26 23:00:00,3,MEDIUM,고래 거래 급증 (z=4.60),2.0,93.0,0.0,-0.3877,0.0
2025-03-25 14:00:00,3,MEDIUM,고래 거래 급증 (z=3.15),1.0,13.0,0.0,0.0,0.0
2025-03-25 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.33),1.0,9.0,0.0,0.4404,0.0
2025-03-24 06:00:00,3,MEDIUM,고래 거래 급증 (z=2.23),1.0,9.0,0.0,-0.128,0.0
2025-03-23 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.45),2.0,9.0,0.0,0.4074,0.0
2025-03-20 23:00:00,3,MEDIUM,고래 거래 급증 (z=2.15),1.0,12.0,0.0,0.2732,0.0
2025-03-18 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.44),2.0,11.0,18.0,0.2559,0.0
2025-03-17 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.73),3.0,11.0,0.0,0.09545,0.0
2025-03-16 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.46),1.0,10.0,0.0,-0.5859,0.0
2025-03-15 05:00:00,3,MEDIUM,고래 거래 급증 (z=2.01),1.0,18.0,0.0,0.4939,0.0
2025-03-14 19:00:00,3,MEDIUM,고래 거래 급증 (z=3.97),2.0,25.0,3.0,0.41059999999999997,0.0
2025-03-14 18:00:00,3,MEDIUM,고래 거래 급증 (z=2.52),3.0,12.0,94.0,0.06493333333333334,0.0
2025-03-12 22:00:00,3,MEDIUM,고래 거래 급증 (z=4.64),3.0,68.0,0.0,0.1953,0.0
2025-03-11 10:00:00,3,MEDIUM,고래 거래 급증 (z=3.03),1.0,40.0,0.0,-0.2732,0.0
2025-03-11 07:00:00,3,MEDIUM,고래 거래 급증 (z=2.11),3.0,27.0,0.0,-0.08895,0.0
2025-03-10 04:00:00,3,MEDIUM,고래 거래 급증 (z=3.51),1.0,74.0,0.0,-0.5574,0.0
2025-03-09 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.67),0.0,31.0,0.0,0.0,0.0
2025-03-09 08:00:00,3,MEDIUM,고래 거래 급증 (z=2.80),0.0,27.0,0.0,0.0,0.0
2025-03-09 07:00:00,3,MEDIUM,고래 거래 급증 (z=2.54),0.0,21.0,0.0,0.0,0.0
2025-03-09 06:00:00,3,MEDIUM,고래 거래 급증 (z=2.94),0.0,20.0,0.0,0.0,0.0
2025-03-09 00:00:00,3,MEDIUM,고래 거래 급증 (z=3.47),0.0,18.0,0.0,0.0,0.0
2025-03-08 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.23),0.0,10.0,0.0,0.0,0.0
2025-03-08 18:00:00,3,MEDIUM,고래 거래 급증 (z=2.32),2.0,9.0,37.0,0.08895,0.0
2025-03-07 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),1.0,13.0,836.0,0.0,0.2
2025-03-05 11:00:00,3,MEDIUM,고래 거래 급증 (z=2.50),3.0,31.0,0.0,0.0,0.0
2025-03-05 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.39),3.0,25.0,0.0,-0.032,0.0
2025-03-05 08:00:00,3,MEDIUM,고래 거래 급증 (z=2.13),3.0,21.0,0.0,0.0,0.0
2025-03-03 22:00:00,3,MEDIUM,고래 거래 급증 (z=3.15),3.0,30.0,0.0,0.0,0.0
2025-03-03 21:00:00,3,MEDIUM,고래 거래 급증 (z=3.32),5.0,25.0,0.0,-0.1589,0.0
2025-03-02 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.53),4.0,35.0,0.0,0.0189666666666667,0.0
2025-03-02 14:00:00,3,MEDIUM,고래 거래 급증 (z=2.77),1.0,19.0,0.0,0.6444,0.0
2025-03-02 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.76),2.0,16.0,0.0,0.08895,0.0
2025-03-02 12:00:00,3,MEDIUM,고래 거래 급증 (z=3.21),1.0,15.0,0.0,0.2732,0.0
2025-03-02 11:00:00,3,MEDIUM,고래 거래 급증 (z=3.20),0.0,12.0,0.0,0.0,0.0
2025-03-02 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.68),1.0,9.0,0.0,0.5267,0.0
2025-02-28 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.99),2.0,15.0,0.0,-0.07655,0.0
2025-02-26 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),2.0,16.0,6.0,-0.3548,0.2
2025-02-26 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.38),4.0,15.0,34.0,-0.0859833333333333,0.6
2025-02-26 15:00:00,3,MEDIUM,고래 거래 급증 (z=2.20),4.0,13.0,0.0,0.12726666666666667,0.0
2025-02-25 05:00:00,3,MEDIUM,고래 거래 급증 (z=2.57),3.0,13.0,0.0,0.0,0.0
2025-02-25 01:00:00,3,MEDIUM,고래 거래 급증 (z=2.49),0.0,11.0,0.0,0.0,0.0
2025-02-25 00:00:00,3,MEDIUM,고래 거래 급증 (z=2.14),2.0,9.0,0.0,0.0,0.0
2025-02-24 20:00:00,3,MEDIUM,고래 거래 급증 (z=2.45),2.0,9.0,0.0,0.2787,0.0
2025-02-24 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.08),5.0,7.0,0.0,0.2983,0.0
2025-02-22 14:00:00,3,MEDIUM,고래 거래 급증 (z=2.21),1.0,13.0,0.0,0.2732,0.0
2025-02-22 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.11),1.0,12.0,0.0,-0.4939,0.0
2025-02-21 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.18),7.0,12.0,0.0,0.2967666666666667,0.0
2025-02-18 18:00:00,3,MEDIUM,고래 거래 급증 (z=2.39),5.0,15.0,0.0,0.18359999999999999,0.0
2025-02-18 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.33),4.0,13.0,0.0,0.0,0.0
2025-02-18 15:00:00,3,MEDIUM,고래 거래 급증 (z=3.32),2.0,15.0,0.0,0.0,0.0
2025-02-17 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.01),1.0,9.0,0.0,0.368,0.0
2025-02-17 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.97),5.0,11.0,687.0,-0.0999,0.0
2025-02-15 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.09),0.0,11.0,0.0,0.0,0.0
2025-02-14 22:00:00,3,MEDIUM,고래 거래 급증 (z=3.05),2.0,12.0,0.0,-0.33575,0.0
2025-02-14 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.18),2.0,8.0,1.0,0.17,0.0
2025-02-13 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),3.0,11.0,62.0,0.16346666666666668,0.2
2025-02-12 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.02),3.0,8.0,0.0,-0.044475,0.0
2025-02-10 03:00:00,3,MEDIUM,고래 거래 급증 (z=4.06),1.0,25.0,0.0,0.504,0.0
2025-02-06 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),7.0,14.0,0.0,0.09545416666666665,0.0
2025-02-04 06:00:00,3,MEDIUM,고래 거래 급증 (z=2.06),1.0,15.0,0.0,0.5994,0.0
2025-02-03 15:00:00,3,MEDIUM,고래 거래 급증 (z=2.23),3.0,14.0,510.0,0.1101,0.0
2025-02-03 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.98),2.0,15.0,3980.0,0.0129,-0.2
2025-02-03 04:00:00,3,MEDIUM,고래 거래 급증 (z=2.04),3.0,10.0,0.0,-0.12106666666666667,0.0
2025-02-01 11:00:00,3,MEDIUM,고래 거래 급증 (z=2.28),3.0,16.0,15.0,-0.07955000000000001,0.2
2025-01-30 11:00:00,3,MEDIUM,고래 거래 급증 (z=2.47),4.0,22.0,0.0,0.11927499999999995,0.0
2025-01-29 11:00:00,3,MEDIUM,고래 거래 급증 (z=4.19),2.0,92.0,0.0,-0.20945,0.0
2025-01-29 10:00:00,3,MEDIUM,고래 거래 급증 (z=4.23),3.0,46.0,0.0,0.0,0.0
2025-01-28 14:00:00,3,MEDIUM,고래 거래 급증 (z=2.61),6.0,17.0,0.0,0.2047,0.0
2025-01-28 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.40),3.0,14.0,0.0,0.06915,0.0
2025-01-28 12:00:00,3,MEDIUM,고래 거래 급증 (z=2.50),3.0,13.0,0.0,0.20669999999999997,0.0
2025-01-26 15:00:00,3,MEDIUM,고래 거래 급증 (z=2.54),1.0,31.0,0.0,0.0,0.0
2025-01-26 12:00:00,3,MEDIUM,고래 거래 급증 (z=2.64),3.0,16.0,0.0,0.47645,0.0
2025-01-26 00:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),2.0,14.0,0.0,-0.13185,0.0
2025-01-23 15:00:00,3,MEDIUM,고래 거래 급증 (z=3.29),5.0,25.0,0.0,0.24846666666666664,0.0
2025-01-23 14:00:00,3,MEDIUM,고래 거래 급증 (z=3.69),3.0,21.0,0.0,-0.042666666666666665,0.0
2025-01-22 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.54),9.0,17.0,33918.0,-0.0045222222222222,0.2
2025-01-21 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.61),2.0,16.0,0.0,-0.148,0.0
2025-01-19 00:00:00,3,MEDIUM,고래 거래 급증 (z=2.12),3.0,12.0,48.0,0.31845,-0.2
2025-01-16 15:00:00,3,MEDIUM,고래 거래 급증 (z=2.02),4.0,20.0,1898.0,0.159975,0.0
2025-01-16 14:00:00,3,MEDIUM,고래 거래 급증 (z=4.00),4.0,29.0,0.0,0.0261,0.0
2025-01-15 23:00:00,3,MEDIUM,고래 거래 급증 (z=2.85),4.0,13.0,0.0,-0.048849999999999984,0.0
2025-01-14 18:00:00,3,MEDIUM,고래 거래 급증 (z=2.34),3.0,11.0,0.0,-0.0511666666666666,0.0
2025-01-14 07:00:00,3,MEDIUM,고래 거래 급증 (z=2.22),2.0,8.0,0.0,-0.03764999999999996,0.0
2025-01-14 05:00:00,3,MEDIUM,고래 거래 급증 (z=3.05),0.0,9.0,0.0,0.0,0.0
2025-01-11 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.72),3.0,29.0,0.0,-0.07543333333333334,0.0
2025-01-11 12:00:00,3,MEDIUM,고래 거래 급증 (z=4.38),1.0,35.0,0.0,0.6808,0.0
2025-01-11 11:00:00,3,MEDIUM,고래 거래 급증 (z=2.30),2.0,10.0,0.0,0.0,0.0
2025-01-09 09:00:00,3,MEDIUM,고래 거래 급증 (z=3.96),0.0,17.0,0.0,0.0,0.0
2025-01-08 01:00:00,3,MEDIUM,고래 거래 급증 (z=2.23),1.0,10.0,0.0,-0.1027,0.0
2025-01-08 00:00:00,3,MEDIUM,고래 거래 급증 (z=2.62),0.0,10.0,21.0,0.0,0.0
2025-01-06 20:00:00,3,MEDIUM,고래 거래 급증 (z=2.11),1.0,7.0,0.0,0.2023,0.0
2025-01-03 12:00:00,3,MEDIUM,고래 거래 급증 (z=3.30),3.0,14.0,0.0,0.26335,0.0
2025-01-02 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.21),3.0,9.0,0.0,0.2473,0.0
2025-01-01 15:00:00,3,MEDIUM,고래 거래 급증 (z=2.14),0.0,9.0,0.0,0.0,0.0
2024-12-30 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.38),0.0,19.0,0.0,0.0,0.0
2024-12-30 13:00:00,3,MEDIUM,고래 거래 급증 (z=3.75),0.0,22.0,0.0,0.0,0.0
2024-12-30 12:00:00,3,MEDIUM,고래 거래 급증 (z=3.35),0.0,14.0,0.0,0.0,0.0
2024-12-29 11:00:00,3,MEDIUM,고래 거래 급증 (z=3.42),0.0,17.0,0.0,0.0,0.0
2024-12-28 11:00:00,3,MEDIUM,고래 거래 급증 (z=3.51),0.0,13.0,0.0,0.0,0.0
2024-12-25 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.44),0.0,16.0,0.0,0.0,0.0
2024-12-25 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.21),0.0,13.0,0.0,0.0,0.0
2024-12-25 07:00:00,3,MEDIUM,고래 거래 급증 (z=3.89),0.0,17.0,0.0,0.0,0.0
2024-12-23 13:00:00,3,MEDIUM,고래 거래 급증 (z=3.11),0.0,16.0,0.0,0.0,0.0
2024-12-23 10:00:00,3,MEDIUM,고래 거래 급증 (z=3.67),0.0,14.0,0.0,0.0,0.0
2024-12-23 06:00:00,3,MEDIUM,고래 거래 급증 (z=2.42),0.0,7.0,0.0,0.0,0.0
